iter	Logloss
137	0.001059978795
138	0.001043408079
139	0.001026131595
140	0.001012431015
141	0.0009958998071
142	0.0009805990763
143	0.0009654376519
144	0.0009501323026
145	0.0009373468254
146	0.0009230500116
147	0.0009031561657
148	0.0008904433999
149	0.0008781696489
150	0.0008654950177
151	0.0008520668714
152	0.0008419194771
153	0.000831604628
154	0.0008190003989
155	0.0008075602392
156	0.0007961100309
157	0.0007877575789
158	0.0007752979613
159	0.0007654748038
160	0.0007571622963
161	0.0007477594296
162	0.0007396781632
163	0.0007311777919
164	0.0007219366378
165	0.0007120742848
166	0.0007036838856
167	0.0006948424259
168	0.0006871803269
169	0.0006787747613
170	0.0006714230433
171	0.0006714158033
172	0.0006714158033
173	0.0006632009726
174	0.000655709761
175	0.0006471864216
176	0.0006471864216
177	0.0006471664494
178	0.0006471522816
179	0.0006396496483
180	0.0006321215505
181	0.0006247655259
182	0.0006247192153
183	0.0006247222111
184	0.0006168962149
185	0.0006098960707
186	0.0006098961955
187	0.0006089830898
188	0.0006089941993
189	0.0006089941993
190	0.0006019015587
191	0.0005954948395
192	0.0005954955261
193	0.0005954857272
194	0.0005954691877
195	0.0005889748404
196	0.0005889662273
197	0.0005889662273
198	0.0005823205279
199	0.0005823130383
200	0.0005822901326
201	0.0005822901326
202	0.0005822870744
203	0.000582288073
204	0.0005763025184
205	0.0005763025184
206	0.0005762845434
207	0.0005762870399
208	0.0005698101683
209	0.0005697998077
210	0.0005697968118
211	0.0005621112454
212	0.0005621015713
213	0.0005621015713
214	0.0005621015713
215	0.0005620800388
216	0.0005555049287
217	0.0005494819262
218	0.0005494828624
219	0.0005494828624
220	0.0005494725642
221	0.0005494656987
222	0.0005494619539
223	0.0005433668641
224	0.0005433723565
225	0.0005433473287
226	0.0005374245619
227	0.0005316324259
228	0.0005257389932
229	0.0005201131261
230	0.0005201131261
231	0.0005200800471
232	0.0005200824812
233	0.0005150744428
234	0.0005150641134
235	0.0005150693873
236	0.0005091343563
237	0.0005091102023
238	0.0005033608194
239	0.0005033605386
240	0.0004969123458
241	0.0004969097557
242	0.0004969115033
243	0.0004968895962
244	0.0004968949637
245	0.0004968923736
246	0.0004968912814
247	0.0004968847904
248	0.0004968644125
249	0.0004968808584
250	0.0004968480914
251	0.0004968779249
252	0.0004968779249
253	0.0004968615727
254	0.0004968546448
255	0.0004968546448
256	0.0004968385734
257	0.0004968259347
258	0.0004968259347
259	0.0004968456573
260	0.0004968352031
261	0.0004968328626
262	0.0004968142634
263	0.0004968203175
264	0.0004968153557
265	0.0004968127031
266	0.0004968127031
267	0.0004968054632
268	0.0004967851164
269	0.0004967910145
270	0.0004967910145
271	0.0004967854909
272	0.0004967849604
273	0.0004967887364
274	0.000496788674
275	0.0004967707302
276	0.0004967707302
277	0.0004967692635
278	0.0004967697628
279	0.0004967638959
280	0.0004967602136
281	0.0004967546588
282	0.0004967538474
283	0.0004967668294
284	0.0004967555638
285	0.0004967588405
286	0.0004967492288
287	0.0004967427379
288	0.0004967500402
289	0.0004967500402
290	0.000496726448
291	0.0004967294126
292	0.0004967201443
293	0.0004967200194
294	0.0004967320652
295	0.0004967204563
296	0.0004907191736
297	0.0004907455744
298	0.0004907496313
299	0.0004907361812
300	0.000490727537
301	0.0004907305952
302	0.0004907305952
303	0.0004907265071
304	0.0004907287228
305	0.0004907325924
306	0.0004907168019
307	0.000490714555
308	0.0004907011986
309	0.0004907105606
310	0.0004907101549
311	0.0004907081577
312	0.0004907087818
313	0.0004856052199
314	0.0004856179522
315	0.0004856251921
316	0.0004856295923
317	0.0004856073419
318	0.0004856073419
319	0.000485614145
320	0.0004855986665
321	0.0004855915514
322	0.0004855915514
323	0.0004804625561
324	0.0004804533502
325	0.000480441242
326	0.0004804530693
327	0.000480450604
328	0.0004804312559
329	0.0004804276047
330	0.0004804330346
331	0.0004804307878
332	0.0004804173689
333	0.0004804168072
334	0.0004804097233
335	0.0004804049487
336	0.0004804118141
337	0.0004804032011
338	0.0004804072892
339	0.000480406197
340	0.0004803998308
341	0.000480382792
342	0.0004803920291
343	0.0004803859751
344	0.0004803807011
345	0.0004803613218
346	0.0004803546124
347	0.00048036981
348	0.0004803557983
349	0.0004749866368
350	0.0004749748407
351	0.0004749853261
352	0.0004749729995
353	0.0004749613283
354	0.0004749852325
355	0.0004749773997
356	0.0004749773997
357	0.0004749709399
358	0.0004749620148
359	0.0004749836098
360	0.0004749691923
361	0.0004749691923
362	0.0004749691923
363	0.0004749470668
364	0.0004749587381
365	0.0004749587381
366	0.0004749610786
367	0.0004749610786
368	0.0004749474101
369	0.0004749474101
370	0.0004749471605
371	0.000474930777
372	0.000474930777
373	0.0004749426355
374	0.0004749426355
375	0.0004749426355
376	0.0004749369559
377	0.0004749309642
378	0.0004749440086
379	0.0004749256903
380	0.0004749371119
381	0.0004749429164
382	0.0004749355204
383	0.0004749317756
384	0.0004749317756
385	0.0004749304025
386	0.0004749226945
387	0.0004749119282
388	0.0004749119282
389	0.0004749181383
390	0.0004749185128
391	0.0004749225072
392	0.0004749104615
393	0.0004748983221
394	0.0004748983221
395	0.0004749123339
396	0.0004748915503
397	0.0004748915503
398	0.0004749012243
399	0.0004748801598
400	0.0004748918623
401	0.000474882001
402	0.000474882001
403	0.0004748900523
404	0.0004748900523
405	0.0004748902396
406	0.0004748954511
407	0.0004748711411
408	0.0004748888665
409	0.0004748784435
410	0.0004748757597
411	0.0004748685198
412	0.000474873388
413	0.0004748662105
414	0.0004748662105
415	0.0004748640884
416	0.0004748483915
417	0.0004748483915
418	0.000474857379
419	0.0004748445531
420	0.0004748468
421	0.0004748461758
422	0.0004748323513
423	0.0004748323513
424	0.0004748375004
425	0.0004748375004
426	0.000474824456
427	0.000474832913
428	0.000474832913
429	0.0004748114741
430	0.0004748175906
431	0.0004748175906
432	0.0004748076357
433	0.0004748272022
434	0.0004748159054
435	0.0004748166856
436	0.0004748166856
437	0.0004748104755
438	0.0004748018
439	0.0004748018
440	0.0004748018
441	0.0004748166544
442	0.0004747847612
443	0.0004747875386
444	0.0004747855726
445	0.0004747739325
446	0.0004747784575
447	0.000474775368
448	0.0004747805171
449	0.0004747805795
450	0.0004747709679
451	0.0004747709679
452	0.0004747789568
453	0.0004747635407
454	0.0004747717168
455	0.0004747607321
456	0.0004747544908
457	0.0004747549901
458	0.0004747391371
459	0.0004747407911
460	0.0004747373895
461	0.0004747378889
462	0.0004747349554
463	0.0004747301496
464	0.0004747352987
465	0.0004747188528
466	0.0004747118937
467	0.0004747118937
468	0.0004747107391
469	0.0004746824659
470	0.0004746955103
471	0.0004746928577
472	0.0004746796885
473	0.0004746830276
474	0.000474666925
475	0.000474665115
476	0.0004746702017
477	0.0004746760997
478	0.0004746698272
479	0.0004746712315
480	0.0004746634611
481	0.0004746688598
482	0.0004746575006
483	0.0004746596851
484	0.000474638527
485	0.0004746482634
486	0.0004746482634
487	0.0004746482634
488	0.0004746482634
489	0.0004746385894
490	0.0004746284784
491	0.0004746560027
492	0.0004746303196
493	0.0004746334715
494	0.0004746475769
495	0.0004746224556
496	0.0004746264188
497	0.0004746389951
498	0.0004746389951
499	0.0004746171816
500	0.0004746314743
501	0.0004746329098
502	0.0004746329098
503	0.0004746329098
504	0.0004746329098
505	0.0004746219251
506	0.0004746115645
507	0.0004746061969
508	0.0004746061969
509	0.0004746061969
510	0.000474619803
511	0.0004746179618
512	0.0004746093176
513	0.0004746122822
514	0.0004746029514
515	0.0004746157461
516	0.000474598052
517	0.0004746004549
518	0.0004746046054
519	0.0004746046054
520	0.0004745914674
521	0.0004745854133
522	0.0004745763322
523	0.0004745961484
524	0.0004745812316
525	0.0004745751775
526	0.0004745754896
527	0.0004745815125
528	0.0004745768003
529	0.0004745762386
530	0.0004745704653
531	0.0004745660652
532	0.0004745770499
533	0.0004745663149
534	0.0004745579515
535	0.0004745618835
536	0.0004745618835
537	0.0004745512109
538	0.0004745527712
539	0.0004745425354
540	0.0004745307705
541	0.0004745298655
542	0.0004745199106
543	0.0004745185999
544	0.000474499127
545	0.00047451679
546	0.0004744892969
547	0.0004744970362
548	0.0004744970362
549	0.0004744878614
550	0.0004745043385
551	0.000474491575
552	0.0004744819009
553	0.0004744883607
554	0.0004744746922
555	0.0004744601499
556	0.000474469075
557	0.0004744818073
558	0.0004744735376
559	0.000474464238
560	0.000474464238
561	0.0004744554065
562	0.0004744457325
563	0.0004744411451
564	0.0004744411451
565	0.0004744395536
566	0.0004744295674
567	0.0004744295674
568	0.0004744295674
569	0.0004744301916
570	0.0004744123414
571	0.0004744145883
572	0.0004744024801
573	0.0004744059752
574	0.0004744059752
575	0.0004744059752
576	0.0004743901535
577	0.0004743901535
578	0.0004743901535
579	0.0004743901535
580	0.0004744037284
581	0.0004743990786
582	0.0004743930245
583	0.000474386003
584	0.0004744034475
585	0.0004744032291
586	0.0004743793248
587	0.0004743823206
588	0.0004743823206
589	0.0004743937735
590	0.0004743836001
591	0.0004743836001
592	0.0004743706806
593	0.000474374519
594	0.0004743989225
595	0.0004743765786
596	0.0004743765786
597	0.0004743687457
598	0.0004743642208
599	0.0004743810099
600	0.0004743671542
601	0.0004743557014
602	0.0004743582915
603	0.0004743682152
604	0.0004743515509
605	0.0004743550772
606	0.0004743337007
607	0.0004743542659
608	0.0004743542659
609	0.0004743542659
610	0.0004743438741
611	0.0004743285828
612	0.0004743285828
613	0.0004743366341
614	0.0004743199698
615	0.0004743177853
616	0.0004743147271
617	0.0004743206563
618	0.0004743206563
619	0.0004742968769
620	0.0004742968769
621	0.0004742991862
622	0.000474286017
623	0.000474286017
624	0.000474280275
625	0.000474293413
626	0.0004742870156
627	0.0004742918838
628	0.0004742918838
629	0.0004742844567
630	0.0004742844567
631	0.0004742632986
632	0.0004742757812
633	0.0004742757812
634	0.0004742459789
635	0.0004742459789
636	0.0004742459789
637	0.0004742459789
638	0.0004742644532
639	0.0004742415788
640	0.0004742590545
641	0.0004742283784
642	0.0004742283784
643	0.0004742438881
644	0.0004742357119
645	0.0004742322168
646	0.0004742322168
647	0.0004742131807
648	0.0004742197653
649	0.0004742003548
650	0.0004742163326
651	0.0004742055351
652	0.000474194488
653	0.0004742055663
654	0.0004741904623
655	0.0004741904623
656	0.0004741904623
657	0.0004741880282
658	0.0004741858437
659	0.0004741858437
660	0.0004741858437
661	0.0004741858437
662	0.000474192522
663	0.0004741804762
664	0.000474185282
665	0.0004741897758
666	0.0004741897758
667	0.0004741897758
668	0.0004741897758
669	0.0004741873417
670	0.0004741873417
671	0.0004741873417
672	0.0004741695539
673	0.0004741666205
674	0.0004741566968
675	0.0004741691794
676	0.0004741595678
677	0.0004741595678
678	0.0004741603791
679	0.0004741603791
680	0.0004741489575
681	0.0004741589436
682	0.0004741508923
683	0.0004741508923
684	0.0004741508923
685	0.0004741508923
686	0.0004741508923
687	0.0004741447134
688	0.0004741351642
689	0.0004741437772
690	0.0004741437772
691	0.0004741437772
692	0.0004741402509
693	0.0004741405941
694	0.0004741359131
695	0.0004741251157
696	0.0004741339471
697	0.0004741271753
698	0.0004741082017
699	0.0004741130075
700	0.0004741237426
701	0.000474111416
702	0.0004741219326
703	0.0004741219326
704	0.0004741219326
705	0.0004741194361
706	0.0004741105422
707	0.0004741015235
708	0.0004741015235
709	0.0004741015235
710	0.0004741003376
711	0.0004741073279
712	0.0004741054555
713	0.0004740915373
714	0.000474090726
715	0.0004740735311
716	0.0004740857329
717	0.0004740855457
718	0.0004740855457
719	0.0004740855457
720	0.0004740633266
721	0.0004740783057
722	0.0004740696303
723	0.0004740648869
724	0.0004740648869
725	0.0004740559618
726	0.0004740434479
727	0.0004740568044
728	0.0004740542766
729	0.0004740356463
730	0.0004740356463
731	0.0004740356463
732	0.0004740304348
733	0.0004740194812
734	0.0004740169223
735	0.00047402126
736	0.0004740107122
737	0.0004740121165
738	0.0004740121165
739	0.0004740045333
740	0.0004740045333
741	0.0004740127718
742	0.0004739944223
743	0.0004739944223
744	0.0004739989161
745	0.0004739989161
746	0.0004739989161
747	0.0004739989161
748	0.0004739748558
749	0.0004739748558
750	0.0004739748558
751	0.0004739990097
752	0.0004739990097
753	0.0004739858405
754	0.0004739906775
755	0.0004739781949
756	0.0004739634654
757	0.0004739602823
758	0.0004739764473
759	0.0004739555701
760	0.0004739535417
761	0.0004739355042
762	0.0004739546027
763	0.0004739448038
764	0.0004739483926
765	0.000473924145
766	0.0004739293877
767	0.0004739503274
768	0.0004739279522
769	0.0004738985556
770	0.0004739230528
771	0.0004739230528
772	0.0004739299495
773	0.000473904953
774	0.0004739032678
775	0.0004739032678
776	0.0004739076991
777	0.0004739084169
778	0.0004738990237
779	0.0004738956534
780	0.0004739005528
781	0.0004738952477
782	0.0004738876957
783	0.0004738843878
784	0.0004738875709
785	0.0004738746513
786	0.0004738746513
787	0.0004738805494
788	0.0004738805494
789	0.0004738669121
790	0.0004738714058
791	0.0004738594225
792	0.000473859953
793	0.0004738452547
794	0.0004738451299
795	0.0004738457852
796	0.0004738349253
797	0.0004738415099
798	0.0004738415099
799	0.0004738288088
800	0.0004738377339
801	0.0004738349565
802	0.0004738349565
803	0.0004738254697
804	0.0004738219745
805	0.0004738264683
806	0.0004738218497
807	0.0004738192596
808	0.0004738158581
809	0.0004738158581
810	0.0004738070266
811	0.0004738146722
812	0.0004738146722
813	0.0004738100536
814	0.0004738100536
815	0.0004737868359
816	0.0004737868359
817	0.0004737868359
818	0.0004738076819
819	0.0004737953241
820	0.0004737917041
821	0.0004737807194
822	0.0004737883026
823	0.0004737734795
824	0.0004737734795
825	0.0004737726057
826	0.0004737726057
827	0.0004737726057
828	0.000473764804
829	0.0004737586251
830	0.0004737713886
831	0.0004737613089
832	0.0004737631813
833	0.0004737638678
834	0.0004737491383
835	0.0004737423665
836	0.0004737496688
837	0.0004737502929
838	0.0004737370301
839	0.0004737519469
840	0.0004737435211
841	0.0004737477964
842	0.0004737395267
843	0.0004737347208
844	0.0004737389649
845	0.0004737389649
846	0.0004736998318
847	0.0004737408998
848	0.0004737355322
849	0.0004737131259
850	0.0004737131259
851	0.0004737131259
852	0.000473714811
853	0.000473728698
854	0.0004737183062
855	0.0004737121897
856	0.0004737229872
857	0.0004737066973
858	0.000473727044
859	0.0004737112223
860	0.0004737058859
861	0.0004737192736
862	0.000473706198
863	0.000473695026
864	0.0004737032334
865	0.0004736832923
866	0.0004736811703
867	0.0004736724324
868	0.0004736781744
869	0.0004736718083
870	0.0004736718083
871	0.0004736651301
872	0.0004736814823
873	0.0004736789858
874	0.0004736566731
875	0.0004736618846
876	0.0004736694054
877	0.0004736508374
878	0.0004736465621
879	0.0004736485282
880	0.000473648965
881	0.0004736491211
882	0.0004736594505
883	0.0004736339859
884	0.0004736418187
885	0.000473633549
886	0.0004736380739
887	0.0004736477168
888	0.0004736310524
889	0.0004736342043
890	0.0004736305531
891	0.000473631739
892	0.0004736266835
893	0.0004736045892
894	0.0004735962259
895	0.0004735884866
896	0.0004735899845
897	0.0004735845546
898	0.0004735879873
899	0.0004735777827
900	0.0004735905463
901	0.00047357073
902	0.000473569513
903	0.0004735644263
904	0.0004735759103
905	0.0004735771586
906	0.0004735600574
907	0.000473557124
908	0.0004735542217
909	0.000473552599
910	0.0004735567183
911	0.0004735705116
912	0.000473551694
913	0.0004735641455
914	0.0004735531607
915	0.0004735501649
916	0.0004735456087
917	0.0004735445789
918	0.0004735436739
919	0.0004735408029
920	0.0004735384312
921	0.0004735316282
922	0.0004735394922
923	0.000473526916
924	0.0004735181469
925	0.000473549572
926	0.0004735349361
927	0.0004735231712
928	0.0004735320963
929	0.0004735100956
930	0.00047351228
931	0.0004735208931
932	0.0004735120616
933	0.0004735210179
934	0.000473510314
935	0.0004735112814
936	0.0004735026996
937	0.0004734989236
938	0.0004734918709
939	0.0004735049777
940	0.0004734987364
941	0.0004735052274
942	0.0004735093778
943	0.0004734851303
944	0.0004735001407
945	0.0004734922454
946	0.0004734873772
947	0.0004734786393
948	0.0004734660318
949	0.0004734661567
950	0.0004734881885
951	0.0004734726788
952	0.0004734667184
953	0.0004734777031
954	0.0004734672801
955	0.0004734610076
956	0.0004734650956
957	0.0004734599153
958	0.0004734598529
959	0.0004734577309
960	0.000473457294
961	0.0004734516768
962	0.0004734469022
963	0.0004734511151
964	0.0004734532059
965	0.0004734433758
966	0.0004734419403
967	0.0004734383204
968	0.0004734321414
969	0.0004734283654
970	0.0004734580742
971	0.0004734448425
972	0.0004734303315
973	0.0004734333897
974	0.0004734307684
975	0.0004734445617
976	0.0004734155083
977	0.0004734311428
978	0.0004734229667
979	0.0004734416595
980	0.0004734244334
981	0.0004734221865
982	0.0004734236532
983	0.0004734171623
984	0.000473415914
985	0.0004734118571
986	0.0004734131054
987	0.0004734196276
988	0.0004733998738
989	0.0004734152275
990	0.0004734196588
991	0.0004734166006
992	0.0004734206574
993	0.0004734011533
994	0.0004734012469
995	0.0004734050541
996	0.0004734001235
997	0.0004733943502
998	0.0004733910111
999	0.000473396129
